startDate,scenario,date,region,overshoot,grp
1850,Historical,1964,China,-429510781.110437,1.5C
1850,Historical,1964,India,-349796628.1859885,1.5C
1850,Historical,1964,Sub-Sah. Africa,-221215565.78124902,1.5C
1850,Historical,1964,Global North undershoot,-175416920.0565801,1.5C
1850,Historical,1965,Rest of global South,-606672766.3087479,1.5C
1850,Historical,1965,China,-428994781.110437,1.5C
1850,Historical,1965,India,-349621628.1859885,1.5C
1850,Historical,1965,Sub-Sah. Africa,-221019282.96124902,1.5C
1850,Historical,1965,Global North undershoot,-171722131.0565801,1.5C
1850,Historical,1966,Rest of global South,-605015644.3087479,1.5C
1850,Historical,1966,China,-428426781.110437,1.5C
1850,Historical,1966,India,-349440628.1859885,1.5C
1850,Historical,1966,Sub-Sah. Africa,-220815826.79124904,1.5C
1850,Historical,1966,Global North undershoot,-167837688.0565801,1.5C
1850,Historical,1967,Rest of global South,-603308370.308748,1.5C
1850,Historical,1967,China,-427953781.110437,1.5C
1850,Historical,1967,India,-349260628.1859885,1.5C
1850,Historical,1967,Sub-Sah. Africa,-220603945.88124904,1.5C
1850,Historical,1967,Global North undershoot,-163731861.500537,1.5C
1850,Historical,1968,Rest of global South,-601465550.608748,1.5C
1850,Historical,1968,China,-427444781.110437,1.5C
1850,Historical,1968,India,-349064628.1859885,1.5C
1850,Historical,1968,Sub-Sah. Africa,-220392568.12124902,1.5C
1850,Historical,1968,Global North undershoot,-159387118.500537,1.5C
1850,Historical,1969,Rest of global South,-599495276.5087479,1.5C
1850,Historical,1969,China,-426819781.110437,1.5C
1850,Historical,1969,India,-348865628.1859885,1.5C
1850,Historical,1969,Sub-Sah. Africa,-220167949.721249,1.5C
1850,Historical,1969,Global North undershoot,-154732287.500537,1.5C
1850,Historical,1970,Rest of global South,-597163147.9767245,1.5C
1850,Historical,1970,China,-425214483.70843697,1.5C
1850,Historical,1970,India,-348585022.7675885,1.5C
1850,Historical,1970,Sub-Sah. Africa,-219902814.54522172,1.5C
1850,Historical,1970,Global North undershoot,-149279151.7400538,1.5C
1850,Historical,1971,Rest of global South,-594734902.5604727,1.5C
1850,Historical,1971,China,-423512901.165437,1.5C
1850,Historical,1971,India,-348303182.11438847,1.5C
1850,Historical,1971,Sub-Sah. Africa,-219616592.1949832,1.5C
1850,Historical,1971,Global North undershoot,-143822639.38229713,1.5C
1850,Historical,1972,Rest of global South,-592265578.8086872,1.5C
1850,Historical,1972,China,-421757555.25143695,1.5C
1850,Historical,1972,India,-348014698.7057885,1.5C
1850,Historical,1972,Sub-Sah. Africa,-219319271.95418012,1.5C
1850,Historical,1972,Global North undershoot,-138508673.78552145,1.5C
1850,Historical,1973,Rest of global South,-589659248.5332541,1.5C
1850,Historical,1973,China,-419928661.82443696,1.5C
1850,Historical,1973,India,-347705803.0343885,1.5C
1850,Historical,1973,Sub-Sah. Africa,-218994336.0654309,1.5C
1850,Historical,1973,Global North undershoot,-132907192.25973333,1.5C
1850,Historical,1974,Rest of global South,-586914139.632391,1.5C
1850,Historical,1974,China,-418130158.683437,1.5C
1850,Historical,1974,India,-347382396.6343885,1.5C
1850,Historical,1974,Sub-Sah. Africa,-218649064.02056962,1.5C
1850,Historical,1974,Global North undershoot,-127227406.52703094,1.5C
1850,Historical,1975,Rest of global South,-584155263.8329995,1.5C
1850,Historical,1975,China,-416187482.716437,1.5C
1850,Historical,1975,India,-347047407.2699885,1.5C
1850,Historical,1975,Sub-Sah. Africa,-218318061.67033792,1.5C
1850,Historical,1975,Global North undershoot,-121582488.57145014,1.5C
1850,Historical,1976,Rest of global South,-581278366.4156206,1.5C
1850,Historical,1976,China,-414175700.905437,1.5C
1850,Historical,1976,India,-346686289.5219885,1.5C
1850,Historical,1976,Sub-Sah. Africa,-217975896.1201147,1.5C
1850,Historical,1976,Global North undershoot,-115630256.81499115,1.5C
1850,Historical,1977,Rest of global South,-578309774.9002389,1.5C
1850,Historical,1977,China,-412070195.46343696,1.5C
1850,Historical,1977,India,-346301789.1540885,1.5C
1850,Historical,1977,Sub-Sah. Africa,-217640175.28412193,1.5C
1850,Historical,1977,Global North undershoot,-109591195.57040174,1.5C
1850,Historical,1978,Rest of global South,-575192314.2300148,1.5C
1850,Historical,1978,China,-409916880.92143697,1.5C
1850,Historical,1978,India,-345903744.5052885,1.5C
1850,Historical,1978,Sub-Sah. Africa,-217293533.42874432,1.5C
1850,Historical,1978,Global North undershoot,-103477799.99461034,1.5C
1850,Historical,1979,Rest of global South,-571958430.6415101,1.5C
1850,Historical,1979,China,-407881760.652437,1.5C
1850,Historical,1979,India,-345489867.4903885,1.5C
1850,Historical,1979,Sub-Sah. Africa,-216916041.62991104,1.5C
1850,Historical,1979,Global North undershoot,-97161146.50477894,1.5C
1850,Historical,1980,Rest of global South,-568665563.7219194,1.5C
1850,Historical,1980,China,-406022548.27443695,1.5C
1850,Historical,1980,India,-345061809.3429885,1.5C
1850,Historical,1980,Sub-Sah. Africa,-216517559.46216592,1.5C
1850,Historical,1980,Global North undershoot,-90841027.9825145,1.5C
1850,Historical,1981,Rest of global South,-565351053.3882911,1.5C
1850,Historical,1981,China,-404313637.93543696,1.5C
1850,Historical,1981,India,-344589772.00988847,1.5C
1850,Historical,1981,Sub-Sah. Africa,-216094769.98605502,1.5C
1850,Historical,1981,Global North undershoot,-84861913.90424627,1.5C
1850,Historical,1982,Rest of global South,-561922687.7563015,1.5C
1850,Historical,1982,China,-402621784.71443695,1.5C
1850,Historical,1982,India,-344106547.49868846,1.5C
1850,Historical,1982,Sub-Sah. Africa,-215673810.86924592,1.5C
1850,Historical,1982,Global North undershoot,-79075588.87322472,1.5C
1850,Historical,1983,Rest of global South,-558400330.9017811,1.5C
1850,Historical,1983,China,-400901587.49143696,1.5C
1850,Historical,1983,India,-343603020.2140885,1.5C
1850,Historical,1983,Sub-Sah. Africa,-215256984.80345142,1.5C
1850,Historical,1983,Global North undershoot,-73817744.28088182,1.5C
1850,Historical,1984,Rest of global South,-555128448.8542337,1.5C
1850,Historical,1984,China,-399087429.56743693,1.5C
1850,Historical,1984,India,-343090219.5188885,1.5C
1850,Historical,1984,Sub-Sah. Africa,-214821467.81959534,1.5C
1850,Historical,1984,Global North undershoot,-69291815.93768783,1.5C
1850,Historical,1985,Rest of global South,-552137659.2251672,1.5C
1850,Historical,1985,China,-397179489.71843696,1.5C
1850,Historical,1985,India,-342549308.34608847,1.5C
1850,Historical,1985,Sub-Sah. Africa,-214393568.15440392,1.5C
1850,Historical,1985,Global North undershoot,-64662717.46610859,1.5C
1850,Historical,1986,Rest of global South,-549094441.1218693,1.5C
1850,Historical,1986,China,-395227236.952437,1.5C
1850,Historical,1986,India,-341997708.44338846,1.5C
1850,Historical,1986,Sub-Sah. Africa,-213971628.82606104,1.5C
1850,Historical,1986,Global North undershoot,-62115185.576188594,1.5C
1850,Historical,1987,Rest of global South,-545929519.1216917,1.5C
1850,Historical,1987,China,-393248113.19943696,1.5C
1850,Historical,1987,India,-341431800.5584885,1.5C
1850,Historical,1987,Sub-Sah. Africa,-213550078.17236933,1.5C
1850,Historical,1987,Global North undershoot,-59434294.97478559,1.5C
1850,Historical,1988,Rest of global South,-542584238.1955568,1.5C
1850,Historical,1988,China,-391149366.91243696,1.5C
1850,Historical,1988,India,-340835133.0427885,1.5C
1850,Historical,1988,Sub-Sah. Africa,-213109182.80381662,1.5C
1850,Historical,1988,Global North undershoot,-56591333.75455836,1.5C
1850,Historical,1989,Rest of global South,-539143986.4712985,1.5C
1850,Historical,1989,China,-389009285.91743696,1.5C
1850,Historical,1989,India,-340212746.70488846,1.5C
1850,Historical,1989,Sub-Sah. Africa,-212678012.52740324,1.5C
1850,Historical,1989,Global North undershoot,-53622596.81554835,1.5C
1850,Historical,1990,Rest of global South,-535675232.9212258,1.5C
1850,Historical,1990,China,-386972918.378437,1.5C
1850,Historical,1990,India,-339568338.7046885,1.5C
1850,Historical,1990,Sub-Sah. Africa,-212267503.23008293,1.5C
1850,Historical,1990,Global North undershoot,-50582797.038231656,1.5C
1850,Historical,1991,Rest of global South,-532092700.30739987,1.5C
1850,Historical,1991,China,-384732722.76143694,1.5C
1850,Historical,1991,India,-338899312.3124885,1.5C
1850,Historical,1991,Sub-Sah. Africa,-211848863.78417093,1.5C
1850,Historical,1991,Global North undershoot,-47606416.56005436,1.5C
1850,Historical,1992,Rest of global South,-528527265.8222028,1.5C
1850,Historical,1992,China,-382398610.31243694,1.5C
1850,Historical,1992,India,-338195792.9797885,1.5C
1850,Historical,1992,Sub-Sah. Africa,-211468518.4934579,1.5C
1850,Historical,1992,Global North undershoot,-44788511.25319882,1.5C
1850,Historical,1993,Rest of global South,-525135473.72829926,1.5C
1850,Historical,1993,China,-379963194.952437,1.5C
1850,Historical,1993,India,-337490909.0372885,1.5C
1850,Historical,1993,Sub-Sah. Africa,-211106117.19725695,1.5C
1850,Historical,1993,Global North undershoot,-42260585.58677101,1.5C
1850,Historical,1994,Rest of global South,-521411391.8445339,1.5C
1850,Historical,1994,China,-377507089.21543694,1.5C
1850,Historical,1994,India,-336729332.5648885,1.5C
1850,Historical,1994,Sub-Sah. Africa,-210712428.46637455,1.5C
1850,Historical,1994,Global North undershoot,-39510841.422701366,1.5C
1850,Historical,1995,Rest of global South,-517557663.5261238,1.5C
1850,Historical,1995,China,-374835216.62243694,1.5C
1850,Historical,1995,India,-335919690.78068846,1.5C
1850,Historical,1995,Sub-Sah. Africa,-210253267.44882867,1.5C
1850,Historical,1995,Global North undershoot,-36431985.04885476,1.5C
1850,Historical,1996,Rest of global South,-513471340.5458622,1.5C
1850,Historical,1996,China,-371959240.61743695,1.5C
1850,Historical,1996,India,-335057483.4755885,1.5C
1850,Historical,1996,Sub-Sah. Africa,-209793281.6400761,1.5C
1850,Historical,1996,Global North undershoot,-33397473.639447797,1.5C
1850,Historical,1997,Rest of global South,-509402525.82339764,1.5C
1850,Historical,1997,China,-369142912.138437,1.5C
1850,Historical,1997,India,-334170241.76848847,1.5C
1850,Historical,1997,Sub-Sah. Africa,-209310298.0492524,1.5C
1850,Historical,1997,Global North undershoot,-30398059.1974682,1.5C
1850,Historical,1998,Rest of global South,-505441640.6959985,1.5C
1850,Historical,1998,China,-366406443.19143695,1.5C
1850,Historical,1998,India,-333267966.4697885,1.5C
1850,Historical,1998,Sub-Sah. Africa,-208844657.18598709,1.5C
1850,Historical,1998,Global North undershoot,-27446515.607508503,1.5C
1850,Historical,1999,Rest of global South,-501340923.38,1.5C
1850,Historical,1999,China,-363650570.15743697,1.5C
1850,Historical,1999,India,-332308609.6641885,1.5C
1850,Historical,1999,Sub-Sah. Africa,-208378665.7224902,1.5C
1850,Historical,1999,Global North undershoot,-24409129.387076177,1.5C
1850,Historical,2000,Rest of global South,-497122605.0287635,1.5C
1850,Historical,2000,China,-360888638.57143694,1.5C
1850,Historical,2000,India,-331340490.2783885,1.5C
1850,Historical,2000,Sub-Sah. Africa,-207895574.1777769,1.5C
1850,Historical,2000,Global North undershoot,-22121065.57886833,1.5C
1850,Historical,2001,Rest of global South,-492875361.1610033,1.5C
1850,Historical,2001,China,-357958549.267437,1.5C
1850,Historical,2001,India,-330372806.28208846,1.5C
1850,Historical,2001,Sub-Sah. Africa,-207401521.87310785,1.5C
1850,Historical,2001,Global North undershoot,-20564999.92835253,1.5C
1850,Historical,2002,Rest of global South,-488542783.3607638,1.5C
1850,Historical,2002,China,-354744379.318437,1.5C
1850,Historical,2002,India,-329408312.7356885,1.5C
1850,Historical,2002,Sub-Sah. Africa,-206892668.75470614,1.5C
1850,Historical,2002,Global North undershoot,-18975583.113830127,1.5C
1850,Historical,2003,Rest of global South,-484085189.0497361,1.5C
1850,Historical,2003,China,-351027841.31043696,1.5C
1850,Historical,2003,India,-328401438.9496885,1.5C
1850,Historical,2003,Sub-Sah. Africa,-206340010.02620727,1.5C
1850,Historical,2003,Global North undershoot,-17300912.204059124,1.5C
1850,Historical,2004,Rest of global South,-479403288.7658702,1.5C
1850,Historical,2004,China,-346881409.189437,1.5C
1850,Historical,2004,India,-327348501.6796885,1.5C
1850,Historical,2004,Sub-Sah. Africa,-205754065.14072555,1.5C
1850,Historical,2004,Global North undershoot,-15582232.080316124,1.5C
1850,Historical,2005,Rest of global South,-474553659.1642701,1.5C
1850,Historical,2005,China,-342351465.22743696,1.5C
1850,Historical,2005,India,-326243774.8726885,1.5C
1850,Historical,2005,Sub-Sah. Africa,-205160070.24715155,1.5C
1850,Historical,2005,Global North undershoot,-13834465.522820124,1.5C
1850,Historical,2006,Rest of global South,-469413036.459581,1.5C
1850,Historical,2006,China,-337408937.8224369,1.5C
1850,Historical,2006,India,-325091387.86868846,1.5C
1850,Historical,2006,Sub-Sah. Africa,-204549423.43094078,1.5C
1850,Historical,2006,Global North undershoot,-12083566.060162924,1.5C
1850,Historical,2007,Rest of global South,-464072251.1003465,1.5C
1850,Historical,2007,China,-332077379.74143696,1.5C
1850,Historical,2007,India,-323860390.1156885,1.5C
1850,Historical,2007,Sub-Sah. Africa,-204189690.52641305,1.5C
1850,Historical,2007,Global North undershoot,-10324500.01765358,1.5C
1850,Historical,2008,Rest of global South,-458408315.7573922,1.5C
1850,Historical,2008,China,-326183919.860437,1.5C
1850,Historical,2008,India,-322526501.5066885,1.5C
1850,Historical,2008,Sub-Sah. Africa,-203908826.36227885,1.5C
1850,Historical,2008,Global North undershoot,-8749048.013617583,1.5C
1850,Historical,2009,Rest of global South,-453027051.8995808,1.5C
1850,Historical,2009,India,-321026110.8106885,1.5C
1850,Historical,2009,China,-319441679.002437,1.5C
1850,Historical,2009,Sub-Sah. Africa,-203633986.25440294,1.5C
1850,Historical,2009,Global North undershoot,-7400940.159340468,1.5C
1850,Historical,2010,Rest of global South,-447421364.0810839,1.5C
1850,Historical,2010,India,-319531936.8436885,1.5C
1850,Historical,2010,China,-312112929.81143695,1.5C
1850,Historical,2010,Sub-Sah. Africa,-203330119.41369933,1.5C
1850,Historical,2010,Global North undershoot,-6136685.560211391,1.5C
1850,Historical,2011,Rest of global South,-441599210.583129,1.5C
1850,Historical,2011,India,-317946587.04968846,1.5C
1850,Historical,2011,China,-304032110.91743696,1.5C
1850,Historical,2011,Sub-Sah. Africa,-203007580.25080428,1.5C
1850,Historical,2011,Global North undershoot,-5254892.5977968685,1.5C
1850,Historical,2012,Rest of global South,-435599169.10502017,1.5C
1850,Historical,2012,India,-316243815.4186885,1.5C
1850,Historical,2012,China,-295632892.24343693,1.5C
1850,Historical,2012,Sub-Sah. Africa,-202665603.93866554,1.5C
1850,Historical,2012,Global North undershoot,-4576659.498737521,1.5C
1850,Historical,2013,Rest of global South,-429534313.08977455,1.5C
1850,Historical,2013,India,-314544168.5246885,1.5C
1850,Historical,2013,China,-286994555.670437,1.5C
1850,Historical,2013,Sub-Sah. Africa,-202298992.69884804,1.5C
1850,Historical,2013,Global North undershoot,-3958829.4658501865,1.5C
1850,Historical,2014,Rest of global South,-423418228.64104545,1.5C
1850,Historical,2014,India,-312689697.4326885,1.5C
1850,Historical,2014,China,-278317211.74543697,1.5C
1850,Historical,2014,Sub-Sah. Africa,-201923930.49819568,1.5C
1850,Historical,2014,Global North undershoot,-3421583.5353282723,1.5C
1850,Historical,2015,Rest of global South,-417676093.86758286,1.5C
1850,Historical,2015,India,-310775031.5596885,1.5C
1850,Historical,2015,China,-269602284.52443695,1.5C
1850,Historical,2015,Sub-Sah. Africa,-201531957.81017745,1.5C
1850,Historical,2015,Global North undershoot,-2875464.9292162713,1.5C
1850,Historical,2016,Rest of global South,-411933549.6007935,1.5C
1850,Historical,2016,India,-308842757.0616885,1.5C
1850,Historical,2016,China,-260687439.64643696,1.5C
1850,Historical,2016,Sub-Sah. Africa,-201116353.6231523,1.5C
1850,Historical,2016,Global North undershoot,-2419545.341914272,1.5C
1850,Historical,2017,Rest of global South,-406137483.9675199,1.5C
1850,Historical,2017,India,-306868306.59068847,1.5C
1850,Historical,2017,China,-251581583.45143697,1.5C
1850,Historical,2017,Sub-Sah. Africa,-200700658.6962584,1.5C
1850,Historical,2017,Global North undershoot,-2140479.614519321,1.5C
1850,Historical,2018,Rest of global South,-400238482.3419866,1.5C
1850,Historical,2018,India,-304796294.1196885,1.5C
1850,Historical,2018,China,-242014578.73943695,1.5C
1850,Historical,2018,Sub-Sah. Africa,-200221822.4279286,1.5C
1850,Historical,2018,Global North undershoot,-1955526.272958321,1.5C
1850,Historical,2019,Rest of global South,-394336400.09412646,1.5C
1850,Historical,2019,India,-302653445.7586885,1.5C
1850,Historical,2019,China,-231826415.11943695,1.5C
1850,Historical,2019,Sub-Sah. Africa,-199739259.0463068,1.5C
1850,Historical,2019,Global North undershoot,-1774112.8502493205,1.5C
1850,NetZero,2020,Rest of global South,-388404928.2275065,1.5C
1850,NetZero,2020,India,-300445787.61509323,1.5C
1850,NetZero,2020,China,-221139068.49152267,1.5C
1850,NetZero,2020,Sub-Sah. Africa,-199247377.14490566,1.5C
1850,NetZero,2020,Global North undershoot,-1592521.0047807097,1.5C
1850,NetZero,2021,Rest of global South,-383165733.7738804,1.5C
1850,NetZero,2021,India,-298413454.31302685,1.5C
1850,NetZero,2021,China,-211849692.689765,1.5C
1850,NetZero,2021,Sub-Sah. Africa,-198774299.64827105,1.5C
